article_sk,article_id,company_key,title,summary,url,author,word_count,published_date,published_year,published_quarter,published_month,category_raw,category_std,date_status,company_match_method,company_match_score
c2a7d13197a15000,ART0109,73302ba5dd85f6a2,MongoDB Achieves Profitability Milestone,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/109,Sam Wilson,1885.0,2020-12-19,2020,4,12,FinTech,FINTECH,parsed,exact,
4468bdd728aa9e4b,ART0110,62269e661965e40c,DataRobot Announces Breakthrough in Large Language Models,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/110,,2968.0,2023-07-16,2023,3,7,Data Analytics,DATA,parsed,exact,
b5b9462be45ddb91,ART0111,e08516ed2f0a45ec,Microsoft Acquires Competitor for Undisclosed Sum,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/111,Sam Wilson,1845.0,2020-06-15,2020,2,6,Cloud Computing,CLOUD,parsed,exact,
50cddcddd9be6fba,ART0112,e08516ed2f0a45ec,Microsoft Achieves Profitability Milestone,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/112,Alex Johnson,1377.0,2023-12-10,2023,4,12,SaaS,CLOUD,parsed,exact,
c988a8afee1d06b4,ART0113,42a286e6bf863c7d,Stripe Partners with Major Enterprise Client,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/113,Jane Doe,1131.0,2021-01-28,2021,1,1,Cloud Computing,CLOUD,parsed,exact,
d795139ce41b6f7a,ART0114,524afd4c0fc5ca4f,Amazon Web Services Launches New AI-Powered Product,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/114,Alex Johnson,2338.0,2023-11-19,2023,4,11,Cloud,CLOUD,parsed,exact,
7703e4df8ed9f7e2,ART0115,10c8bf3d1264efe9,NVIDIA Releases Open Source Framework,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/115,,1163.0,2021-05-04,2021,2,5,InfoSec,CYBERSEC,ambiguous_resolved,exact,
f42fa9e6fbc479ca,ART0116,2fb982d0e0f54e89,Tesla Faces Regulatory Scrutiny,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/116,Alex Johnson,,2020-10-10,2020,4,10,Artificial Intelligence,AI_ML,ambiguous_resolved,exact,
e2a3ae8e794825d9,ART0117,524afd4c0fc5ca4f,Amazon Web Services Expands into European Market,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/117,Alex Johnson,834.0,2022-07-09,2022,3,7,Cloud Computing,CLOUD,parsed,exact,
3e3262a335056d85,ART0118,d4ba83def8849af6,Airbnb Reports Record Revenue Growth,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/118,Sam Wilson,1068.0,2020-02-27,2020,1,2,AI & ML,AI_ML,parsed,exact,
26163a98252fe42d,ART0119,01d1347202f9d160,Cloudflare Partners with Major Enterprise Client,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/119,John Smith,,2023-06-14,2023,2,6,Machine Learning,AI_ML,parsed,exact,
cf63224130d097b6,ART0120,69b1b6087ce00dad,SpaceX Achieves Profitability Milestone,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/120,Jane Doe,1693.0,2023-06-29,2023,2,6,Machine Learning,AI_ML,parsed,exact,
888c8a9f27e35e43,ART0121,69b1b6087ce00dad,SpaceX Announces Breakthrough in Large Language Models,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/121,,2579.0,2023-06-13,2023,2,6,FinTech,FINTECH,parsed,exact,
0b3dd1d799ac1862,ART0122,d8aa559acd42fa29,Elastic Announces Breakthrough in Large Language Models,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/122,John Smith,924.0,2022-03-10,2022,1,3,Artificial Intelligence,AI_ML,parsed,exact,
a701a389e10afb4d,ART0123,bc082590153cc57d,Confluent Unveils Next-Generation Platform,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/123,Jane Doe,758.0,2021-11-11,2021,4,11,Artificial Intelligence,AI_ML,parsed,exact,
878d51bce401fe35,ART0124,56baeba4f76f7b5f,Palantir Announces Breakthrough in Large Language Models,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/124,Alex Johnson,695.0,2021-08-23,2021,3,8,Artificial Intelligence,AI_ML,parsed,exact,
0cee1e729afc5922,ART0125,fa6bad2933b44844,Scale AI Acquires Competitor for Undisclosed Sum,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/125,Sam Wilson,2004.0,2021-07-13,2021,3,7,Analytics,DATA,parsed,exact,
f57b5a4edd0cee5b,ART0126,73302ba5dd85f6a2,MongoDB Expands into European Market,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/126,John Smith,1710.0,2020-06-18,2020,2,6,Cybersecurity,CYBERSEC,parsed,exact,
b736776cb45334d1,ART0127,c0aaf8e6dcad202a,Snowflake Partners with Major Enterprise Client,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/127,Alex Johnson,2281.0,2023-05-19,2023,2,5,Cybersecurity,CYBERSEC,parsed,exact,
b5ed77d7a0e61f4f,ART0128,dfcafa5be73568ae,Databricks Achieves Profitability Milestone,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/128,,642.0,2020-04-27,2020,2,4,Big Data,DATA,parsed,exact,
52ae9a6c70e95e28,ART0129,e08516ed2f0a45ec,Microsoft Raises Series D Funding Round,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/129,Alex Johnson,814.0,2021-04-28,2021,2,4,Analytics,DATA,parsed,exact,
a3abe9fb589fdeff,ART0130,bc082590153cc57d,Confluent Launches New AI-Powered Product,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/130,Jane Doe,2085.0,2022-12-20,2022,4,12,Big Data,DATA,parsed,exact,
67f11061cfae8d5b,ART0131,d8aa559acd42fa29,Elastic Raises Series D Funding Round,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/131,Sam Wilson,2323.0,2021-06-20,2021,2,6,Security,CYBERSEC,parsed,exact,
cb0a89a37f576ba9,ART0132,3c7de6fb4ac45663,Google DeepMind Achieves Profitability Milestone,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/132,,1213.0,2021-10-16,2021,4,10,Analytics,DATA,parsed,exact,
bbe02bdfc6157512,ART0133,d4ba83def8849af6,Airbnb Releases Open Source Framework,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/133,,2759.0,2021-04-04,2021,2,4,Cloud Services,CLOUD,parsed,exact,
e127c8000ec097d2,ART0134,e08516ed2f0a45ec,Microsoft Faces Regulatory Scrutiny,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/134,John Smith,1798.0,2020-06-25,2020,2,6,Finance,FINTECH,parsed,exact,
e8e11aa2fc9ad6ac,ART0135,fa6bad2933b44844,Scale AI Raises Series D Funding Round,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/135,,1174.0,2022-07-10,2022,3,7,SaaS,CLOUD,parsed,exact,
195eb8e5c679b666,ART0136,524afd4c0fc5ca4f,Amazon Web Services Acquires Competitor for Undisclosed Sum,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/136,,1740.0,2023-12-23,2023,4,12,Analytics,DATA,parsed,exact,
68001a134edb004a,ART0137,62269e661965e40c,DataRobot Releases Open Source Framework,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/137,John Smith,,2020-07-10,2020,3,7,Cloud,CLOUD,parsed,exact,
52fc18c817e02b76,ART0138,fa6bad2933b44844,Scale AI Faces Regulatory Scrutiny,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/138,Jane Doe,2163.0,2021-06-26,2021,2,6,Cloud Services,CLOUD,parsed,exact,
40397ace075ed780,ART0139,c0aaf8e6dcad202a,Snowflake Partners with Major Enterprise Client,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/139,,1807.0,2020-05-29,2020,2,5,Artificial Intelligence,AI_ML,parsed,exact,
79fd076e9f53ba93,ART0140,d4ba83def8849af6,Airbnb CEO Discusses Future of AI,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/140,Sam Wilson,896.0,2020-09-24,2020,3,9,SaaS,CLOUD,parsed,exact,
09c8b7a600abcec4,ART0141,6e06c972a9911c0d,Anthropic Expands into European Market,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/141,Sam Wilson,2412.0,2022-02-25,2022,1,2,Cybersecurity,CYBERSEC,parsed,exact,
556fbe853244f051,ART0142,01d1347202f9d160,Cloudflare Expands into European Market,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/142,Alex Johnson,2427.0,2022-10-15,2022,4,10,Machine Learning,AI_ML,parsed,exact,
15d580ac583132c5,ART0143,c0aaf8e6dcad202a,Snowflake Releases Open Source Framework,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/143,Sam Wilson,,2020-01-17,2020,1,1,Cybersecurity,CYBERSEC,parsed,exact,
ef9f813d8a35e055,ART0144,d8aa559acd42fa29,Elastic Reports Record Revenue Growth,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/144,,896.0,2022-01-12,2022,1,1,Finance,FINTECH,parsed,exact,
02954da546df1951,ART0145,0053c79ac2b8060a,Uber Acquires Competitor for Undisclosed Sum,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/145,Alex Johnson,2627.0,2021-11-25,2021,4,11,Analytics,DATA,parsed,exact,
01edd5d47a7036cc,ART0146,56baeba4f76f7b5f,Palantir Launches New AI-Powered Product,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/146,Alex Johnson,2587.0,2023-05-26,2023,2,5,Cloud Computing,CLOUD,parsed,exact,
b822010e66939433,ART0147,d8aa559acd42fa29,Elastic Partners with Major Enterprise Client,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/147,,609.0,2023-12-22,2023,4,12,Finance,FINTECH,parsed,exact,
bc91581ec9a59264,ART0148,62269e661965e40c,DataRobot Partners with Major Enterprise Client,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/148,,2057.0,2021-06-27,2021,2,6,Enterprise Software,SOFTWARE,parsed,exact,
027ad9dac3cc407f,ART0149,e08516ed2f0a45ec,Microsoft Achieves Profitability Milestone,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/149,Sam Wilson,2180.0,2021-05-11,2021,2,5,Enterprise Software,SOFTWARE,parsed,exact,
8cda6a8a3b568168,ART0150,73302ba5dd85f6a2,MongoDB Faces Regulatory Scrutiny,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/150,Sam Wilson,1902.0,2022-08-23,2022,3,8,Artificial Intelligence,AI_ML,parsed,exact,
6120a392cb760e17,ART0151,d8aa559acd42fa29,Elastic Acquires Competitor for Undisclosed Sum,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/151,Alex Johnson,2502.0,2023-10-16,2023,4,10,Financial Technology,FINTECH,parsed,exact,
a135680fec778d65,ART0152,42a286e6bf863c7d,Stripe Partners with Major Enterprise Client,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/152,Alex Johnson,,2021-12-15,2021,4,12,Financial Technology,FINTECH,parsed,exact,
0feed801bfc381c6,ART0153,3c7de6fb4ac45663,Google DeepMind Acquires Competitor for Undisclosed Sum,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/153,,1480.0,2022-06-24,2022,2,6,Financial Technology,FINTECH,parsed,exact,
0aa550e7af1c81de,ART0154,10c8bf3d1264efe9,NVIDIA Announces Breakthrough in Large Language Models,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/154,Sam Wilson,1063.0,2023-10-03,2023,4,10,FinTech,FINTECH,parsed,exact,
ae941a7a2339cc63,ART0155,569a3378224f0856,OpenAI Releases Open Source Framework,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/155,John Smith,866.0,2020-11-19,2020,4,11,InfoSec,CYBERSEC,parsed,exact,
156ee96c557e5a86,ART0156,fa6bad2933b44844,Scale AI Faces Regulatory Scrutiny,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/156,,1685.0,2021-04-20,2021,2,4,Artificial Intelligence,AI_ML,parsed,exact,
1e9b572a3c82806e,ART0157,6e06c972a9911c0d,Anthropic Announces Breakthrough in Large Language Models,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/157,Alex Johnson,961.0,2021-09-03,2021,3,9,AI & ML,AI_ML,parsed,exact,
f150bee066269d45,ART0158,42a286e6bf863c7d,Stripe Launches New AI-Powered Product,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/158,Jane Doe,2160.0,2022-07-28,2022,3,7,Financial Technology,FINTECH,parsed,exact,
8d0a1a12ac304d83,ART0159,69b1b6087ce00dad,SpaceX Releases Open Source Framework,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/159,Alex Johnson,2329.0,2021-11-02,2021,4,11,Big Data,DATA,parsed,exact,
e04a11d422699cc9,ART0160,dfcafa5be73568ae,Databricks Acquires Competitor for Undisclosed Sum,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/160,John Smith,1154.0,2021-09-10,2021,3,9,Enterprise Software,SOFTWARE,parsed,exact,
9dca3c3e4cf33b34,ART0161,0053c79ac2b8060a,Uber Achieves Profitability Milestone,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/161,Sam Wilson,2981.0,2022-10-26,2022,4,10,Finance,FINTECH,parsed,exact,
d5057c8e49be4f67,ART0162,d4ba83def8849af6,Airbnb CEO Discusses Future of AI,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/162,,2743.0,2023-12-08,2023,4,12,InfoSec,CYBERSEC,parsed,exact,
88d827bc52e88a9a,ART0163,73302ba5dd85f6a2,MongoDB Reports Record Revenue Growth,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/163,John Smith,2324.0,2023-03-18,2023,1,3,Cloud Computing,CLOUD,parsed,exact,
30a58eba39226734,ART0164,6e06c972a9911c0d,Anthropic Partners with Major Enterprise Client,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/164,John Smith,512.0,2020-09-27,2020,3,9,Cybersecurity,CYBERSEC,parsed,exact,
4dfcd9699c9edc52,ART0165,2fb982d0e0f54e89,Tesla Faces Regulatory Scrutiny,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/165,John Smith,1237.0,2020-05-29,2020,2,5,Cybersecurity,CYBERSEC,parsed,exact,
